context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name,model_family,source_path,variant,roi_no_tc,roi_tc,fee_impact,fee_ratio_vs_start,runtime_minutes,prediction_length,scale_inputs,normalize_inputs
512,3,5.0,100000.0,0.015,0.001,309.1940026250086,amazon/chronos-t5-mini,586636.6764034942,2900.328640996872,0.0,222756.87110905483,139966.46798303488,61371.43583417339,67592.61358368139,0.4488012811859474,0.2673767518109416,0.1879978659265591,1.6785351686196284,4.007113221627981,0.0329559748427672,0.0244025157232704,0.9426415094339624,231.0,181.0,366.0,778.0,10000.0,9486.0,cpu,ctx512_h3_samp5,chronos,chronos-results/ctx512_h3_samp5/metrics_sweep.csv,mean_horizon,0.3996646798303487,-0.38628564165826607,78595.03214886149,0.6759261358368139,5.153233377083477,,,
512,3,5.0,100000.0,0.02,0.001,309.1940026250086,amazon/chronos-t5-mini,586636.6764034942,2900.328640996872,0.0,222756.87110905483,138564.76695085276,86580.93531643414,43004.836989865435,0.4328115286212548,0.230397084473285,0.1103528255350911,1.8785460311301816,7.367789409799034,0.0187421383647798,0.0133333333333333,0.9679245283018868,137.0,98.0,212.0,447.0,10000.0,9486.0,cpu,ctx512_h3_samp5,chronos,chronos-results/ctx512_h3_samp5/metrics_sweep.csv,step1,0.3856476695085276,-0.1341906468356585,51983.83163441862,0.43004836989865436,5.153233377083477,,,
1024,5,,100000.0,0.01,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,138008.4715130991,41539.86416803842,78171.2509436347,0.4265977450469203,0.3519994322803386,0.221347745452008,1.2119273667099846,2.3357160505220818,0.0459235027679919,0.0411424257674886,0.9129340714645192,307.0,293.0,539.0,1139.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,step1,0.38008471513099096,-0.5846013583196159,96468.60734506068,0.7817125094363471,15.773204504165912,,,True
1024,1,,100000.0,0.01,0.001,928.9276425419956,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,138008.4715130991,41539.86416803842,78171.2509436347,0.426342808396335,0.3519109043292645,0.221347745452008,1.2115078082304278,2.333512095640652,0.0459004024144869,0.0411217303822937,0.9129778672032192,307.0,293.0,539.0,1139.0,,,,ctx1024_h1_normTrue,timesfm,timesfm-results/ctx1024_h1_normTrue/metrics_sweep.csv,step1,0.38008471513099096,-0.5846013583196159,96468.60734506068,0.7817125094363471,15.482127375699926,,,True
1024,3,,100000.0,0.01,0.001,972.0330122499728,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,138008.4715130991,41539.86416803842,78171.2509436347,0.4264702389588874,0.3519551599544503,0.221347745452008,1.2117175353078522,2.33461364505046,0.0459119496855345,0.0411320754716981,0.9129559748427672,307.0,293.0,539.0,1139.0,,,,ctx1024_h3_normTrue,timesfm,timesfm-results/ctx1024_h3_normTrue/metrics_sweep.csv,step1,0.38008471513099096,-0.5846013583196159,96468.60734506068,0.7817125094363471,16.200550204166213,,,True
1024,20,,100000.0,0.01,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,138008.4715130991,41539.86416803842,78171.2509436347,0.4275564548225257,0.3523320081214083,0.221347745452008,1.2135044360636011,2.3440114717918155,0.0460103365687633,0.0412202193369469,0.9127694440942896,307.0,293.0,539.0,1139.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/metrics_sweep.csv,step1,0.38008471513099096,-0.5846013583196159,96468.60734506068,0.7817125094363471,16.77825316735058,,,True
256,3,,100000.0,0.01,0.001,757.5878254160052,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,136543.42123836026,39171.29091176575,79730.29576277407,0.4097824981957134,0.3612158904623283,0.1997623945345953,1.1344531318132869,2.3271599217834305,0.0562264150943396,0.040377358490566,0.9033962264150944,360.0,264.0,550.0,1174.0,,,,ctx256_h3_normTrue,timesfm,timesfm-results/ctx256_h3_normTrue/metrics_sweep.csv,mean_horizon,0.3654342123836025,-0.6082870908823426,97372.13032659452,0.7973029576277407,12.62646375693342,,,True
512,1,5.0,100000.0,0.02,0.001,256.3014586250065,amazon/chronos-t5-mini,266099.82407328504,1340.8508966962072,0.0,111374.9196127026,136505.67698139598,86152.15764269824,44944.786304627414,0.4092311893904921,0.2295153281951493,0.112725682664467,1.783023350155229,6.4729593917557855,0.0182344064386317,0.0128269617706237,0.9689386317907444,136.0,94.0,209.0,439.0,,,,ctx512_h1,chronos,chronos-results/ctx512_h1/metrics_sweep.csv,step1,0.36505676981395974,-0.13847842357301765,50353.51933869775,0.44944786304627415,4.271690977083441,,,
512,3,,100000.0,0.02,0.001,40.15630108299956,ibm-granite/granite-timeseries-ttm-r2,193682.65058140695,8545.081449792595,8.539898338042446,131406.70402492542,136358.9435120378,71304.35926130236,57371.12149804979,0.407561433439596,0.3534707478957607,0.2814494132824664,1.1530273321507971,1.669676503517116,0.0687877263581488,0.0334507042253521,0.897761569416499,211.0,113.0,315.0,639.0,,,,ctx512_h3_scaleFalse,ttm,ttm-results/ctx512_h3_scaleFalse/metrics_sweep.csv,step1,0.3635894351203781,-0.28695640738697636,65054.58425073544,0.5737112149804979,0.6692716847166593,96.0,False,
128,20,,100000.0,0.01,0.001,752.1958102090284,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,136097.9881955253,12679.530706291667,97669.53269731608,0.315511338703176,0.549941133165741,0.2602485770404386,0.5737183848877283,0.6955452272325943,0.0875964271213966,0.0677019894437677,0.8447015834348356,638.0,548.0,987.0,2173.0,,,,ctx128_h20_normTrue,timesfm,timesfm-results/ctx128_h20_normTrue/summary_row.csv,summary,0.360979881955253,-0.8732046929370834,123418.45748923364,0.9766953269731609,12.536596836817141,,,True
128,1,,100000.0,0.01,0.001,742.7208780410001,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,136097.9881955253,12679.530706291667,97669.53269731608,0.3148171457918967,0.5494116428777518,0.2602485770404386,0.5730077800006613,0.6931552743449929,0.087427818863337,0.0675716746023705,0.8450005065342924,638.0,548.0,987.0,2173.0,,,,ctx128_h1_normTrue,timesfm,timesfm-results/ctx128_h1_normTrue/summary_row.csv,summary,0.360979881955253,-0.8732046929370834,123418.45748923364,0.9766953269731609,12.378681300683334,,,True
128,3,,100000.0,0.01,0.001,725.7143085839925,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,136097.9881955253,12679.530706291667,97669.53269731608,0.3148900756291428,0.5494673066868951,0.2602485770404386,0.5730824596786752,0.6934062084877908,0.0874455365285236,0.0675853683250582,0.844969095146418,638.0,548.0,987.0,2173.0,,,,ctx128_h3_normTrue,timesfm,timesfm-results/ctx128_h3_normTrue/summary_row.csv,summary,0.360979881955253,-0.8732046929370834,123418.45748923364,0.9766953269731609,12.095238476399876,,,True
128,5,,100000.0,0.01,0.001,765.3715352499858,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,136097.9881955253,12679.530706291667,97669.53269731608,0.3149630390792484,0.5495229874182552,0.2602485770404386,0.5731571677446905,0.6936572928691624,0.0874632613763048,0.0675990675990676,0.8449376710246276,638.0,548.0,987.0,2173.0,,,,ctx128_h5_normTrue,timesfm,timesfm-results/ctx128_h5_normTrue/summary_row.csv,summary,0.360979881955253,-0.8732046929370834,123418.45748923364,0.9766953269731609,12.756192254166429,,,True
256,5,,100000.0,0.01,0.001,759.2947427500039,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,135590.47622818357,38433.926885934685,84494.02297966441,0.3990559523303563,0.348549869516645,0.2379639270529178,1.1449034621179204,1.919957142496597,0.0612732762959235,0.0412682435832914,0.8974584801207851,370.0,260.0,562.0,1192.0,,,,ctx256_h5_normTrue,timesfm,timesfm-results/ctx256_h5_normTrue/metrics_sweep.csv,mean_horizon,0.35590476228183565,-0.6156607311406532,97156.54934224888,0.8449402297966441,12.654912379166733,,,True
256,20,,100000.0,0.025,0.001,762.5067723750253,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,135332.2267687604,93087.56036727692,35049.615980716706,0.3969985487477743,0.2550639256660875,0.1240355888694778,1.5564668649674045,4.9817563829707545,0.032144207739821,0.0123534602294214,0.9555023320307576,120.0,67.0,182.0,369.0,,,,ctx256_h20_normTrue,timesfm,timesfm-results/ctx256_h20_normTrue/metrics_sweep.csv,mean_horizon,0.353322267687604,-0.06912439632723077,42244.66640148347,0.3504961598071671,12.708446206250422,,,True
512,20,,100000.0,0.025,0.001,656.7172725410201,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,132917.98138483177,96889.11082950448,30967.315015931297,0.3694865476647724,0.1998312469687274,0.0901404475892999,1.8489928540684888,7.5790392057881935,0.0150006302785831,0.0083196772973654,0.9766796924240514,98.0,60.0,151.0,309.0,,,,ctx512_h20_normTrue,timesfm,timesfm-results/ctx512_h20_normTrue/metrics_sweep.csv,mean_horizon,0.32917981384831774,-0.03110889170495512,36028.87055532729,0.30967315015931296,10.945287875683668,,,True
256,5,,100000.0,0.015,0.001,759.2947427500039,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,132470.81402023617,64843.78459348139,59209.85236507126,0.363596649528451,0.2767440328471263,0.1926106736433611,1.3138373600608118,2.4801681708872514,0.0342224458983392,0.0202566683442375,0.9455208857574232,219.0,138.0,333.0,690.0,,,,ctx256_h5_normTrue,timesfm,timesfm-results/ctx256_h5_normTrue/metrics_sweep.csv,mean_horizon,0.3247081402023617,-0.3515621540651861,67627.02942675477,0.5920985236507126,12.654912379166733,,,True
1024,20,,100000.0,0.015,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,131737.03770542168,67522.00428343973,54070.950042239696,0.3560479118143751,0.2499097155995127,0.1830615791243615,1.4247061622244084,2.771000099723095,0.0258414219084835,0.0199168032270263,0.95424177486449,187.0,147.0,314.0,648.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/metrics_sweep.csv,step1,0.3173703770542169,-0.3247799571656027,64215.03342198195,0.540709500422397,16.77825316735058,,,True
1024,1,,100000.0,0.015,0.001,928.9276425419956,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,131737.03770542168,67522.00428343973,54070.950042239696,0.3550614328698043,0.2496110392534198,0.1830615791243615,1.422458854110715,2.7589638489668085,0.0257796780684104,0.0198692152917505,0.954351106639839,187.0,147.0,314.0,648.0,,,,ctx1024_h1_normTrue,timesfm,timesfm-results/ctx1024_h1_normTrue/metrics_sweep.csv,step1,0.3173703770542169,-0.3247799571656027,64215.03342198195,0.540709500422397,15.482127375699926,,,True
1024,3,,100000.0,0.015,0.001,972.0330122499728,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,131737.03770542168,67522.00428343973,54070.950042239696,0.3551650169716722,0.2496424284491905,0.1830615791243615,1.4226949288147892,2.7602267551442385,0.0257861635220125,0.0198742138364779,0.9543396226415094,187.0,147.0,314.0,648.0,,,,ctx1024_h3_normTrue,timesfm,timesfm-results/ctx1024_h3_normTrue/metrics_sweep.csv,step1,0.3173703770542169,-0.3247799571656027,64215.03342198195,0.540709500422397,16.200550204166213,,,True
1024,5,,100000.0,0.015,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,131737.03770542168,67522.00428343973,54070.950042239696,0.3552686611286342,0.2496738294897433,0.1830615791243615,1.4229311171887509,2.761490615889946,0.0257926522395571,0.0198792148968293,0.9543281328636136,187.0,147.0,314.0,648.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,step1,0.3173703770542169,-0.3247799571656027,64215.03342198195,0.540709500422397,15.773204504165912,,,True
2048,3,,100000.0,0.02,0.001,1160.006970583985,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,130618.168957644,87712.82900207557,38120.15471455209,0.3425295069739227,0.2120313403333702,0.1139532267226905,1.6154664043314269,4.85589506258708,0.0149704365328972,0.011825386841112,0.9732041766259908,111.0,88.0,188.0,387.0,,,,ctx2048_h3_normTrue,timesfm,timesfm-results/ctx2048_h3_normTrue/metrics_sweep.csv,step1,0.30618168957644,-0.12287170997924435,42905.33995556843,0.3812015471455209,19.333449509733086,,,True
2048,1,,100000.0,0.02,0.001,1163.8901456669555,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,130618.168957644,87712.82900207557,38120.15471455209,0.3424300390237582,0.2120046781912808,0.1139532267226905,1.6152003906008214,4.8536855751404175,0.0149666708590114,0.0118224122751855,0.9732109168658032,111.0,88.0,188.0,387.0,,,,ctx2048_h1_normTrue,timesfm,timesfm-results/ctx2048_h1_normTrue/metrics_sweep.csv,step1,0.30618168957644,-0.12287170997924435,42905.33995556843,0.3812015471455209,19.39816909444926,,,True
2048,20,,100000.0,0.02,0.001,1167.5334841659642,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,130618.168957644,87712.82900207557,38120.15471455209,0.3433773087502361,0.2122583754256441,0.1139532267226905,1.617732671616174,4.87474297159398,0.0150025214321734,0.0118507312153303,0.9731467473524962,111.0,88.0,188.0,387.0,,,,ctx2048_h20_normTrue,timesfm,timesfm-results/ctx2048_h20_normTrue/metrics_sweep.csv,step1,0.30618168957644,-0.12287170997924435,42905.33995556843,0.3812015471455209,19.45889140276607,,,True
2048,5,,100000.0,0.02,0.001,1162.861440958979,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,130618.168957644,87712.82900207557,38120.15471455209,0.3426290323654348,0.2120580125372466,0.1139532267226905,1.6157325453819116,4.858106211706878,0.0149742041021769,0.0118283629042405,0.9731974329935824,111.0,88.0,188.0,387.0,,,,ctx2048_h5_normTrue,timesfm,timesfm-results/ctx2048_h5_normTrue/metrics_sweep.csv,step1,0.30618168957644,-0.12287170997924435,42905.33995556843,0.3812015471455209,19.381024015982984,,,True
512,5,5.0,100000.0,0.015,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,130444.20086487636,59651.13719007441,62822.98019376923,0.340607244536641,0.2857622272841654,0.152415246296983,1.1919253561736032,2.6636338629049714,0.0315802717664821,0.0237795671867136,0.9446401610468044,214.0,177.0,350.0,741.0,10000.0,9484.0,cpu,ctx512_h5_samp5,chronos,chronos-results/ctx512_h5_samp5/metrics_sweep.csv,step1,0.3044420086487636,-0.4034886280992559,70793.06367480195,0.6282298019376923,5.8230550729165165,,,
512,1,10.0,100000.0,0.02,0.001,311.70017291701515,amazon/chronos-t5-mini,527003.2853514772,3410.510386103924,0.0,200810.3580190059,129936.88927829548,84168.07466975093,40254.86645217661,0.3346642329080491,0.2165782846644126,0.1092403709548397,1.545234479193564,4.733915741243388,0.0163480885311871,0.0127012072434607,0.970950704225352,123.0,94.0,201.0,418.0,10000.0,9488.0,cpu,ctx512_h1_samp10,chronos,chronos-results/ctx512_h1_samp10/metrics_sweep.csv,step1,0.29936889278295475,-0.15831925330249064,45768.81460854455,0.40254866452176613,5.195002881950253,,,
1024,1,,100000.0,0.02,0.001,928.9276425419956,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,129617.8561986241,86174.42083590815,38803.737671944895,0.3310523235583804,0.2150466387291234,0.1143425109185388,1.5394443061971308,4.457105327329745,0.0158450704225352,0.0116951710261569,0.9724597585513078,117.0,87.0,191.0,395.0,,,,ctx1024_h1_normTrue,timesfm,timesfm-results/ctx1024_h1_normTrue/metrics_sweep.csv,step1,0.29617856198624093,-0.1382557916409185,43443.43536271594,0.38803737671944893,15.482127375699926,,,True
1024,20,,100000.0,0.02,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,129617.8561986241,86174.42083590815,38803.737671944895,0.3319642929409985,0.2153039487043155,0.1143425109185388,1.5418402446343271,4.476339574199646,0.0158830202949703,0.0117231816462876,0.972393798058742,117.0,87.0,191.0,395.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/metrics_sweep.csv,step1,0.29617856198624093,-0.1382557916409185,43443.43536271594,0.38803737671944893,16.77825316735058,,,True
1024,3,,100000.0,0.02,0.001,972.0330122499728,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,129617.8561986241,86174.42083590815,38803.737671944895,0.3311480857032427,0.2150736805544335,0.1143425109185388,1.5396960002245912,4.459123548568548,0.0158490566037735,0.0116981132075471,0.9724528301886792,117.0,87.0,191.0,395.0,,,,ctx1024_h3_normTrue,timesfm,timesfm-results/ctx1024_h3_normTrue/metrics_sweep.csv,step1,0.29617856198624093,-0.1382557916409185,43443.43536271594,0.38803737671944893,16.200550204166213,,,True
1024,5,,100000.0,0.02,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,129617.8561986241,86174.42083590815,38803.737671944895,0.3312439029372203,0.215100732583729,0.1143425109185388,1.5399478140237477,4.46114328029998,0.0158530447911424,0.0117010568696527,0.9724458983392048,117.0,87.0,191.0,395.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,step1,0.29617856198624093,-0.1382557916409185,43443.43536271594,0.38803737671944893,15.773204504165912,,,True
2048,3,,100000.0,0.01,0.001,1160.006970583985,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,129605.81740468116,38237.47750085909,74980.9245805455,0.3310596427735053,0.3457412559303621,0.1631754373102478,0.957535836684142,1.942703370439032,0.0485595672411624,0.0395018241288212,0.9119386086300164,326.0,284.0,539.0,1149.0,,,,ctx2048_h3_normTrue,timesfm,timesfm-results/ctx2048_h3_normTrue/metrics_sweep.csv,mean_horizon,0.29605817404681156,-0.6176252249914091,91368.33990382208,0.7498092458054549,19.333449509733086,,,True
512,1,10.0,100000.0,0.015,0.001,311.70017291701515,amazon/chronos-t5-mini,527003.2853514772,3410.510386103924,0.0,200810.3580190059,129599.82114676,62680.79466782046,60793.53444383104,0.3308481682042723,0.2695959137751913,0.1750186125051447,1.227200233013018,2.319850119371037,0.028043259557344,0.0217555331991951,0.9502012072434608,199.0,164.0,330.0,693.0,10000.0,9488.0,cpu,ctx512_h1_samp10,chronos,chronos-results/ctx512_h1_samp10/metrics_sweep.csv,step1,0.2959982114676001,-0.3731920533217954,66919.02647893954,0.6079353444383104,5.195002881950253,,,
512,20,10.0,100000.0,0.005,0.001,1108.9940301250026,amazon/chronos-t5-mini,505619.8617540888,3153.1398621790636,3.1562961583374007,213477.0177704627,129256.30129933952,1601.488428931355,126621.87358237358,0.3278594792765879,0.5369814218745994,0.4070399154398688,0.6105601905779758,0.4917894745865072,0.2294214042606832,0.1774864490104626,0.5930921467288541,1186.0,1008.0,1527.0,3721.0,10000.0,9469.0,cpu,ctx512_h20_samp10,chronos,chronos-results/ctx512_h20_samp10/metrics_sweep.csv,mean_horizon,0.29256301299339516,-0.9839851157106865,127654.81287040818,1.2662187358237358,18.48323383541671,,,
128,1,,100000.0,0.015,0.001,742.7208780410001,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,129237.97277763535,66906.97284199494,55003.42662355711,0.3267526882819938,0.2640090715750809,0.2027194633514286,1.23765704842104,1.9949133697224863,0.0290492957746478,0.0188631790744466,0.9520875251509054,195.0,134.0,306.0,635.0,,,,ctx128_h1_normTrue,timesfm,timesfm-results/ctx128_h1_normTrue/metrics_sweep.csv,step1,0.29237972777635357,-0.3309302715800506,62330.999935640415,0.5500342662355712,12.378681300683334,,,True
128,20,,100000.0,0.015,0.001,752.1958102090284,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,129237.97277763535,66906.97284199494,55003.42662355711,0.3276514235405965,0.2643249888921784,0.2027194633514286,1.2395779336408097,2.003505079543513,0.029118870540779,0.0189083574940123,0.9519727719652086,195.0,134.0,306.0,635.0,,,,ctx128_h20_normTrue,timesfm,timesfm-results/ctx128_h20_normTrue/metrics_sweep.csv,step1,0.29237972777635357,-0.3309302715800506,62330.999935640415,0.5500342662355712,12.536596836817141,,,True
128,3,,100000.0,0.015,0.001,725.7143085839925,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,129237.97277763535,66906.97284199494,55003.42662355711,0.3268470610933451,0.2640422726973015,0.2027194633514286,1.237858838868741,1.9958148904098183,0.0290566037735849,0.0188679245283018,0.9520754716981132,195.0,134.0,306.0,635.0,,,,ctx128_h3_normTrue,timesfm,timesfm-results/ctx128_h3_normTrue/metrics_sweep.csv,step1,0.29237972777635357,-0.3309302715800506,62330.999935640415,0.5500342662355712,12.095238476399876,,,True
128,5,,100000.0,0.015,0.001,765.3715352499858,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,129237.97277763535,66906.97284199494,55003.42662355711,0.3269414881176902,0.2640754863485442,0.2027194633514286,1.2380607251298263,1.996717084596403,0.0290639154504277,0.0188726723704076,0.9520634121791646,195.0,134.0,306.0,635.0,,,,ctx128_h5_normTrue,timesfm,timesfm-results/ctx128_h5_normTrue/metrics_sweep.csv,step1,0.29237972777635357,-0.3309302715800506,62330.999935640415,0.5500342662355712,12.756192254166429,,,True
2048,5,,100000.0,0.02,0.001,1162.861440958979,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,129112.97324320422,84814.33866466611,40255.80552418683,0.3255730808223822,0.2154601723024924,0.1034002299232441,1.5110592242788063,4.757825077552737,0.016106706933434,0.0122058638479929,0.9716874292185732,119.0,91.0,197.0,407.0,,,,ctx2048_h5_normTrue,timesfm,timesfm-results/ctx2048_h5_normTrue/metrics_sweep.csv,mean_horizon,0.2911297324320423,-0.1518566133533389,44298.63457853811,0.4025580552418683,19.381024015982984,,,True
1024,3,,100000.0,0.02,0.001,972.0330122499728,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,128234.99592260284,84237.59518228112,39559.46803593901,0.315497640555701,0.2172777931166683,0.1129734165198012,1.4520473354876773,4.055091210251741,0.0171069182389937,0.0114465408805031,0.9714465408805032,125.0,85.0,197.0,407.0,,,,ctx1024_h3_normTrue,timesfm,timesfm-results/ctx1024_h3_normTrue/metrics_sweep.csv,mean_horizon,0.28234995922602835,-0.15762404817718878,43997.400740321726,0.3955946803593901,16.200550204166213,,,True
2048,5,,100000.0,0.01,0.001,1162.861440958979,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,128102.37263928396,36823.35043353472,77579.62823856801,0.3141330522178032,0.3448943785796279,0.189916941991177,0.9108094295751976,1.5065288178160805,0.0480684535044671,0.0416509374606769,0.910280609034856,324.0,299.0,549.0,1172.0,,,,ctx2048_h5_normTrue,timesfm,timesfm-results/ctx2048_h5_normTrue/metrics_sweep.csv,mean_horizon,0.2810237263928397,-0.6317664956646528,91279.02220574924,0.7757962823856801,19.381024015982984,,,True
2048,3,,100000.0,0.02,0.001,1160.006970583985,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,126916.10485838154,84547.12853434328,38530.302390618,0.3006302900284052,0.2151161175216566,0.1089493875718,1.3975256409977717,3.856272606382596,0.0159768524342684,0.0115737828657692,0.9724493646999622,117.0,86.0,189.0,392.0,,,,ctx2048_h3_normTrue,timesfm,timesfm-results/ctx2048_h3_normTrue/metrics_sweep.csv,mean_horizon,0.2691610485838154,-0.15452871465656715,42368.97632403826,0.38530302390618004,19.333449509733086,,,True
512,5,5.0,100000.0,0.02,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,126866.1702027441,76467.25041795781,46907.26430894526,0.300108913814731,0.2176337592998232,0.1330403791122805,1.3789630560086308,3.1106278236033096,0.0211373930548565,0.0134625062908907,0.9654001006542526,154.0,99.0,236.0,489.0,10000.0,9484.0,cpu,ctx512_h5_samp5,chronos,chronos-results/ctx512_h5_samp5/metrics_sweep.csv,mean_horizon,0.2686617020274411,-0.2353274958204219,50398.919784786296,0.4690726430894526,5.8230550729165165,,,
1024,20,,100000.0,0.015,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,126829.34021645204,61587.326702334496,58812.79116251924,0.3003369949625893,0.2793115589789372,0.1783484419105918,1.075275925065592,1.810753918734622,0.0332787091894617,0.0195386360771461,0.947182654733392,221.0,140.0,336.0,697.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/metrics_sweep.csv,mean_horizon,0.26829340216452047,-0.384126732976655,65242.01351411754,0.5881279116251924,16.77825316735058,,,True
512,5,10.0,100000.0,0.02,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,126650.44239357577,82203.484470385,39382.05222614207,0.2976708969005754,0.2272276863161461,0.1285302414018367,1.310011564728166,3.033934373495908,0.0167337695017614,0.0125817815802717,0.9706844489179668,122.0,94.0,199.0,415.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,step1,0.2665044239357577,-0.1779651552961501,44446.95792319077,0.3938205222614207,7.814040295133115,,,
256,20,,100000.0,0.02,0.001,762.5067723750253,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,126583.76605834396,71279.16393440805,49904.47799978117,0.2975551701549517,0.3047457006267229,0.2271268693202984,0.9764048173379194,1.2791718673909178,0.0456321694188831,0.0201689146602798,0.934198915920837,180.0,107.0,274.0,561.0,,,,ctx256_h20_normTrue,timesfm,timesfm-results/ctx256_h20_normTrue/metrics_sweep.csv,mean_horizon,0.2658376605834396,-0.2872083606559195,55304.60212393591,0.4990447799978117,12.708446206250422,,,True
512,5,,100000.0,0.01,0.001,40.23729916701268,ibm-granite/granite-timeseries-ttm-r2,244406.8306983875,17136.946603563556,0.0,165175.76910742573,126556.0893092626,32199.891119775944,101049.92123425324,0.2964353119532406,0.5063092447020412,0.3725435219560962,0.58548271645265,0.4658724188346659,0.1964285714285714,0.130407444668008,0.6731639839034205,360.0,324.0,646.0,1330.0,,,,ctx512_h5_scaleFalse,ttm,ttm-results/ctx512_h5_scaleFalse/metrics_sweep.csv,step1,0.2655608930926261,-0.6780010888022405,94356.19818948666,1.0104992123425325,0.6706216527835447,96.0,False,
512,3,5.0,100000.0,0.02,0.001,309.1940026250086,amazon/chronos-t5-mini,586636.6764034942,2900.328640996872,0.0,222756.87110905483,126382.85583280788,76787.86593897679,44386.48485073475,0.2945632946355687,0.2312567171752883,0.1135913976125525,1.2737502211116107,3.3030675698980776,0.0197484276729559,0.0142138364779874,0.9660377358490566,145.0,104.0,229.0,478.0,10000.0,9486.0,cpu,ctx512_h3_samp5,chronos,chronos-results/ctx512_h3_samp5/metrics_sweep.csv,mean_horizon,0.26382855832807883,-0.23212134061023215,49594.989893831094,0.4438648485073475,5.153233377083477,,,
512,1,5.0,100000.0,0.025,0.001,256.3014586250065,amazon/chronos-t5-mini,266099.82407328504,1340.8508966962072,0.0,111374.9196127026,125915.4083362892,95723.44067888088,27478.638605891607,0.2892024009688148,0.1791092388059125,0.1261421189200788,1.6146704820860864,3.7019084837843144,0.0095573440643863,0.0085513078470824,0.9818913480885312,73.0,64.0,127.0,264.0,,,,ctx512_h1,chronos,chronos-results/ctx512_h1/metrics_sweep.csv,step1,0.25915408336289203,-0.04276559321119111,30191.967657408313,0.2747863860589161,4.271690977083441,,,
