context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name,model_family,source_path,variant,roi_no_tc,roi_tc,fee_impact,fee_ratio_vs_start,runtime_minutes,feature_cols,use_future_covariates,cross_learning,n_windows_total,n_windows_kept,prediction_length,scale_inputs,normalize_inputs,freq,rope_scale,model_id,patch_size,batch_size,repo_id,mu,sigma
512,5,,100000.0,0.02,0.001,62.6617843748536,Datadog/Toto-Open-Base-1.0,520823.7343649627,18997.628876009538,18.98610565835143,213995.90711973733,200776.8206437678,59001.123595714445,102901.82158408427,0.9046709633498338,0.5214538016896154,0.2570694142256985,1.7349014628304895,6.105413132959925,0.1073499947274069,0.0821469998945481,0.8105030053780449,331.0,281.0,587.0,1199.0,,,,ctx512_h5,toto,toto-results/ctx512_h5/metrics_sweep.csv,step1,1.007768206437678,-0.40998876404285556,141775.69704805335,1.0290182158408427,1.0443630729142268,,,,,,,,,,,,,8.0,,,
512,3,10.0,100000.0,0.025,0.001,105.11820258409716,,192775.99586274417,1557.894447891971,0.0,152856.43413865968,109488.74498179623,58997.82201490256,50557.49293593108,0.087387585838254,0.3748690575930548,0.2431955183292254,0.2331149612596701,0.0837653334535671,0.0386926726410121,0.0124406958355297,0.948866631523458,201.0,108.0,297.0,606.0,,,,ctx512_h3_ps16_ns10,moirai,moirai-results/ctx512_h3_ps16_ns10/metrics_sweep.csv,step1,0.09488744981796238,-0.41002177985097443,50490.922966893675,0.5055749293593108,1.751970043068286,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
128,1,,100000.0,0.025,0.001,742.7208780410001,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,104345.00782894196,58404.82873348682,40948.56304316584,0.0384929303942858,0.2998712249144523,0.2349118637803293,0.1283648686374197,0.0210340162221538,0.0197548374024921,0.013676425894033,0.9665687367034748,167.0,123.0,276.0,566.0,,,,ctx128_h1_normTrue,timesfm,timesfm-results/ctx128_h1_normTrue/metrics_sweep.csv,step1,0.0434500782894196,-0.41595171266513176,45940.17909545514,0.4094856304316584,12.378681300683334,,,,,,,,True,,,,,,,,
128,20,,100000.0,0.025,0.001,752.1958102090284,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,104345.00782894196,58404.82873348682,40948.56304316584,0.0385685791774712,0.3001602403106051,0.2349118637803293,0.1284932979050142,0.02109643955087,0.0197929354445797,0.0137028014616321,0.966504263093788,167.0,123.0,276.0,566.0,,,,ctx128_h20_normTrue,timesfm,timesfm-results/ctx128_h20_normTrue/metrics_sweep.csv,step1,0.0434500782894196,-0.41595171266513176,45940.17909545514,0.4094856304316584,12.536596836817141,,,,,,,,True,,,,,,,,
128,3,,100000.0,0.025,0.001,725.7143085839925,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,104345.00782894196,58404.82873348682,40948.56304316584,0.0385008794481569,0.2999016082793018,0.2349118637803293,0.1283783693894053,0.0210405725963438,0.0197588408146722,0.0136791974870807,0.966561961698247,167.0,123.0,276.0,566.0,,,,ctx128_h3_normTrue,timesfm,timesfm-results/ctx128_h3_normTrue/metrics_sweep.csv,step1,0.0434500782894196,-0.41595171266513176,45940.17909545514,0.4094856304316584,12.095238476399876,,,,,,,,True,,,,,,,,
128,5,,100000.0,0.025,0.001,765.3715352499858,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,104345.00782894196,58404.82873348682,40948.56304316584,0.0385088317853912,0.299932000881476,0.2349118637803293,0.1283918743989199,0.0210471323766879,0.0197628458498023,0.0136819702037093,0.9665551839464884,167.0,123.0,276.0,566.0,,,,ctx128_h5_normTrue,timesfm,timesfm-results/ctx128_h5_normTrue/metrics_sweep.csv,step1,0.0434500782894196,-0.41595171266513176,45940.17909545514,0.4094856304316584,12.756192254166429,,,,,,,,True,,,,,,,,
512,5,,100000.0,0.02,0.001,677.4645859579905,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,129353.62029384324,58214.39112345154,65576.54665395542,0.2686008581199439,0.3084521455597486,0.1889403731194894,0.8708023658986503,1.2379475009575285,0.0292101655594221,0.0178213645470842,0.9529684698934936,241.0,158.0,381.0,780.0,,,,ctx512_h5_normTrue,timesfm,timesfm-results/ctx512_h5_normTrue/metrics_sweep.csv,mean_horizon,0.2935362029384323,-0.41785608876548463,71139.2291703917,0.6557654665395541,11.291076432633174,,,,,,,,True,,,,,,,,
512,5,5.0,100000.0,0.025,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,108478.29405654,58102.85743371516,46930.47246932533,0.0781270416939776,0.287719807046944,0.1939501516665799,0.2715386281391136,0.1093812484283071,0.0208794685226194,0.0152905198776758,0.9638300115997048,179.0,133.0,289.0,601.0,10000.0,9484.0,cpu,ctx512_h5_samp5,chronos,chronos-results/ctx512_h5_samp5/metrics_sweep.csv,mean_horizon,0.08478294056540014,-0.4189714256628484,50375.43662282485,0.4693047246932533,5.8230550729165165,,,,,,,,,,,,,,,,
512,1,10.0,100000.0,0.025,0.001,311.70017291701515,amazon/chronos-t5-mini,527003.2853514772,3410.510386103924,0.0,200810.3580190059,93996.04472761386,58031.995742279614,35797.04265886213,-0.0556048949131213,0.270114023465089,0.3088945564195681,-0.205857119892585,-0.0370568638419031,0.0141245915463265,0.013070517550332,0.9728048909033414,126.0,115.0,224.0,465.0,10000.0,9488.0,cpu,ctx512_h1_samp10,chronos,chronos-results/ctx512_h1_samp10/metrics_sweep.csv,step1,-0.06003955272386141,-0.4196800425772038,35964.048985334244,0.35797042658862127,5.195002881950253,,,,,,,,,,,,,,,,
512,1,,100000.0,0.02,0.001,38.865876166004455,ibm-granite/granite-timeseries-ttm-r2,379269.4677465678,5137.5225300506145,5.134406310088452,207507.84324457755,140881.35029727157,57942.8813268026,72204.7982961629,0.3725810641317293,0.3276197841834414,0.1774341390797492,1.137236156419397,2.387999623552576,0.0339411826710235,0.0215031095182881,0.9445557078106884,259.0,185.0,428.0,872.0,,,,ctx512_h1_scaleFalse,ttm,ttm-results/ctx512_h1_scaleFalse/metrics_sweep.csv,step1,0.40881350297271557,-0.420571186731974,82938.46897046897,0.722047982961629,0.6477646027667409,,,,,,96.0,False,,,,,,,,,
512,1,10.0,100000.0,0.025,0.001,97.83100479096174,,219163.3036906571,1657.937569439471,0.0,168429.45713912958,105536.44534989265,57785.91876190571,45103.22369369144,0.0510502037574711,0.3863965380527007,0.2309196689215215,0.1321186882645113,0.029207931864675,0.0379466638558026,0.0120164435543375,0.9500368925898598,193.0,108.0,291.0,592.0,,,,ctx512_h1_ps16_ns10,moirai,moirai-results/ctx512_h1_ps16_ns10/metrics_sweep.csv,step1,0.05536445349892638,-0.4221408123809429,47750.52658798693,0.4510322369369144,1.630516746516029,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,20,,100000.0,0.025,0.001,358.90765762492083,amazon/chronos-2,381865.4356074129,5531.000425691174,0.0,171130.4956155578,104683.83610235016,57779.64221326907,47865.36888140558,0.0432905797889056,0.3011863085753218,0.2093931073690511,0.1437335581211499,0.0297159211416651,0.0234474017743979,0.0168990283058724,0.9596535699197296,177.0,120.0,286.0,583.0,10000.0,,cpu,ctx512_h20_cov4_fut0,chronos2,chronos2-results/ctx512_h20_cov4_fut0/metrics_sweep.csv,mean_horizon,0.046838361023501696,-0.42220357786730933,46904.19388908109,0.4786536888140558,5.98179429374868,"['open', 'high', 'low', 'volume']",False,False,9469.0,9469.0,,,,,,,,,,,
512,1,20.0,100000.0,0.025,0.001,140.68728716718033,,299583.1999241129,2713.5141144965532,0.0,228619.69022417316,101083.27247551628,57492.61224987431,42973.69021693672,0.0100051405647321,0.3648539714135027,0.2599909825980319,0.0274223150866923,0.0010552832037137,0.0362601454622114,0.0113839991567408,0.9523558553810476,181.0,101.0,276.0,558.0,,,,ctx512_h1_ps16_ns20,moirai,moirai-results/ctx512_h1_ps16_ns20/metrics_sweep.csv,step1,0.010832724755162726,-0.4250738775012569,43590.660225641965,0.42973690216936716,2.3447881194530056,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
1024,3,,100000.0,0.02,0.001,972.0330122499728,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,102280.89474359484,57479.00071653842,40131.7069802253,0.0222764832628454,0.238470957052255,0.2267036931967885,0.0934138208619011,0.0091790803564115,0.0213975259110665,0.0135963445893235,0.96500612949961,174.0,114.0,273.0,561.0,,,,ctx1024_h3_normTrue,timesfm,timesfm-results/ctx1024_h3_normTrue/metrics_sweep.csv,mean_horizon,0.0228089474359483,-0.4252099928346158,44801.89402705641,0.401317069802253,16.200550204166213,,,,,,,,True,,,,,,,,
512,20,10.0,100000.0,0.03,0.001,110.33707562508062,,210900.1655714982,1759.7788895382762,0.0,138621.47989585355,86077.33503289857,57342.43911466973,29824.032553736775,-0.1296023974461426,0.3290244032194284,0.2738058732830708,-0.3938990426789407,-0.1864469146363179,0.0271440642163075,0.0082382762991128,0.9646176594845796,133.0,70.0,201.0,404.0,,,,ctx512_h20_ps16_ns10,moirai,moirai-results/ctx512_h20_ps16_ns10/metrics_sweep.csv,step1,-0.13922664967101428,-0.4265756088533027,28734.895918228838,0.29824032553736773,1.8389512604180103,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,1,5.0,100000.0,0.02,0.001,256.3014586250065,amazon/chronos-t5-mini,266099.82407328504,1340.8508966962072,0.0,111374.9196127026,136056.44321610642,56181.270725475944,65592.62762088665,0.3290890894553673,0.3503508862687733,0.1611288133858134,0.9393128499264164,1.9184502386661697,0.0295140718878465,0.0216085169178876,0.9488774111942658,256.0,186.0,398.0,840.0,,,,ctx512_h1,chronos,chronos-results/ctx512_h1/metrics_sweep.csv,step1,0.36056443216106415,-0.4381872927452406,79875.17249063047,0.6559262762088665,4.271690977083441,,,,,,,,,,,,,,,,
256,20,,100000.0,0.025,0.001,762.5067723750253,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,113466.81618637512,56100.69330855977,44228.283441754495,0.1206299369113754,0.4337476039825894,0.3315606773252776,0.2781109009105156,0.1011835924025711,0.0529617441382147,0.0161456190867955,0.9308926367749896,234.0,118.0,342.0,694.0,,,,ctx256_h20_normTrue,timesfm,timesfm-results/ctx256_h20_normTrue/metrics_sweep.csv,mean_horizon,0.13466816186375108,-0.4389930669144023,57366.122877815345,0.44228283441754496,12.708446206250422,,,,,,,,True,,,,,,,,
512,3,20.0,100000.0,0.02,0.001,657.3142010829179,amazon/chronos-t5-mini,549221.4781019951,3350.4120696116397,0.0,205659.97694580868,127490.18896971377,55901.715778140526,62311.34271270989,0.2516393631906988,0.3304567597991965,0.2427189181903054,0.761489531470346,0.7894759180878511,0.0266736953083816,0.0204533473906167,0.9528729573010016,234.0,178.0,380.0,792.0,10000.0,9486.0,cpu,ctx512_h3_samp20,chronos,chronos-results/ctx512_h3_samp20/metrics_sweep.csv,step1,0.2749018896971376,-0.44098284221859474,71588.47319157324,0.6231134271270989,10.955236684715297,,,,,,,,,,,,,,,,
128,5,,100000.0,0.03,0.001,765.3715352499858,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,82173.34376341257,55513.75487184304,26417.02402149668,-0.1600620935857786,0.2815958991673953,0.3118405485464021,-0.5684105985173786,-0.2917548434260115,0.0152021891152325,0.009526705178879,0.9752711057058884,113.0,83.0,192.0,388.0,,,,ctx128_h5_normTrue,timesfm,timesfm-results/ctx128_h5_normTrue/metrics_sweep.csv,mean_horizon,-0.17826656236587424,-0.44486245128156954,26659.588891569532,0.2641702402149668,12.756192254166429,,,,,,,,True,,,,,,,,
512,5,5.0,100000.0,0.02,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,154027.5459395164,55399.02526089361,80231.80328247385,0.4907702280712733,0.3315262907208203,0.133211269081527,1.4803357736854512,5.453778274787274,0.0360645365390699,0.0241484762206052,0.9397869872403248,305.0,206.0,453.0,964.0,10000.0,9484.0,cpu,ctx512_h5_samp5,chronos,chronos-results/ctx512_h5_samp5/metrics_sweep.csv,mean_horizon,0.540275459395164,-0.4460097473910639,98628.52067862278,0.8023180328247385,5.8230550729165165,,,,,,,,,,,,,,,,
512,20,5.0,100000.0,0.02,0.001,84.15236575016752,,240092.3206138887,1468.9611943054738,0.0,175676.08890144774,160075.58820368917,55316.247922017086,83982.57075644299,0.5458652750933852,0.4411721138857456,0.2418229549377939,1.2373068421880196,2.7929641334489124,0.0548162230671736,0.0254541613857203,0.919729615547106,314.0,217.0,483.0,1014.0,,,,ctx512_h20_ps16_ns5,moirai,moirai-results/ctx512_h20_ps16_ns5/metrics_sweep.csv,step1,0.6007558820368917,-0.4468375207798292,104759.34028167208,0.8398257075644299,1.4025394291694586,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,20,5.0,100000.0,0.02,0.001,84.15236575016752,,240092.3206138887,1468.9611943054738,0.0,175676.08890144774,159312.6040496846,55274.56904942212,90250.24739992848,0.5390423086157523,0.4615191147598537,0.281989953216618,1.16797396115703,2.2326589059062556,0.0896704689480354,0.0145754119138149,0.8957541191381495,408.0,121.0,503.0,1032.0,,,,ctx512_h20_ps16_ns5,moirai,moirai-results/ctx512_h20_ps16_ns5/metrics_sweep.csv,mean_horizon,0.5931260404968459,-0.4472543095057788,104038.03500026248,0.9025024739992848,1.4025394291694586,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,5,10.0,100000.0,0.025,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,90407.4748088008,55150.44171882955,35383.67073382416,-0.0890039041148829,0.2818359706855773,0.32126746905354,-0.3158003710398546,-0.0874892998854841,0.0149741642939997,0.0129705789307181,0.972055256775282,133.0,114.0,232.0,479.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,step1,-0.09592525191199197,-0.44849558281170454,35257.03308997126,0.35383670733824163,7.814040295133115,,,,,,,,,,,,,,,,
1024,5,,100000.0,0.02,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,99123.60207221238,55150.08845756692,40964.33174273867,-0.0085643949824839,0.2429262867111932,0.2204722225307323,-0.0352551183259384,-0.0013695092970519,0.0219596477538735,0.0137108460595251,0.9643295061866012,178.0,115.0,277.0,570.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,mean_horizon,-0.0087639792778762,-0.44849911542433085,43973.51361464546,0.40964331742738674,15.773204504165912,,,,,,,,True,,,,,,,,
512,5,10.0,100000.0,0.02,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,136263.2841755807,54931.86188032953,70139.04000819176,0.3311164568502498,0.3319122119775001,0.1633304709929121,0.997602513259427,2.022418765630698,0.0297374248655488,0.0235157650532531,0.946746810081198,253.0,201.0,413.0,867.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,mean_horizon,0.3626328417558069,-0.45068138119670464,81331.42229525116,0.7013904000819177,7.814040295133115,,,,,,,,,,,,,,,,
512,5,5.0,100000.0,0.02,0.001,81.91662033298053,,172178.0201198982,888.6478753016261,0.0,139362.76933708412,145413.3640308273,54875.39623464846,78813.63054774464,0.4135360454405554,0.4410948891715479,0.2549702147662359,0.9375217341947608,1.5205659642594986,0.0619002425392808,0.0201413054940419,0.9179584519666772,317.0,170.0,459.0,946.0,,,,ctx512_h5_ps16_ns5,moirai,moirai-results/ctx512_h5_ps16_ns5/metrics_sweep.csv,mean_horizon,0.45413364030827297,-0.45124603765351534,90537.96779617884,0.7881363054774464,1.3652770055496755,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,3,20.0,100000.0,0.02,0.001,657.3142010829179,amazon/chronos-t5-mini,549221.4781019951,3350.4120696116397,0.0,205659.97694580868,123778.06251704098,54710.07085804335,61708.56162028543,0.2179211432806298,0.3327465707700126,0.2171026218245553,0.6549162708914958,0.6573854396889607,0.0261465471797575,0.020875065893516,0.9529783869267264,230.0,178.0,374.0,782.0,10000.0,9486.0,cpu,ctx512_h3_samp20,chronos,chronos-results/ctx512_h3_samp20/metrics_sweep.csv,mean_horizon,0.23778062517040977,-0.45289929141956653,69067.99165899763,0.6170856162028543,10.955236684715297,,,,,,,,,,,,,,,,
512,20,20.0,100000.0,0.02,0.001,2285.3878167920047,amazon/chronos-t5-mini,440579.0207860539,2900.0658817745943,2.9029688506252196,193986.52266977725,122467.1952349454,54456.534959317425,58975.64044772246,0.2064016360763081,0.3309934262555105,0.2098119493201261,0.6235822820147984,0.613446486976163,0.026615969581749,0.0202788339670468,0.953105196451204,229.0,176.0,370.0,775.0,10000.0,9469.0,cpu,ctx512_h20_samp20,chronos,chronos-results/ctx512_h20_samp20/metrics_sweep.csv,step1,0.22467195234945403,-0.45543465040682574,68010.66027562798,0.5897564044772245,38.08979694653341,,,,,,,,,,,,,,,,
512,20,,100000.0,0.02,0.001,656.7172725410201,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,135979.12280507077,54381.06402605471,73539.36171015534,0.3291483833240209,0.3521509662612056,0.2364163801678441,0.9346797676536186,1.3012987265537383,0.0414026193493874,0.0191170257710181,0.9394803548795944,296.0,162.0,431.0,889.0,,,,ctx512_h20_normTrue,timesfm,timesfm-results/ctx512_h20_normTrue/metrics_sweep.csv,mean_horizon,0.3597912280507076,-0.45618935973945296,81598.05877901606,0.7353936171015534,10.945287875683668,,,,,,,,True,,,,,,,,
512,20,10.0,100000.0,0.03,0.001,1108.9940301250026,amazon/chronos-t5-mini,505619.8617540888,3153.1398621790636,3.1562961583374007,213477.0177704627,87708.89379069595,54258.795568706104,34071.856638093785,-0.1143386003192787,0.2833319160703247,0.3638066105940359,-0.4035500197263312,-0.1268293182990404,0.0158428390367553,0.0117237008871989,0.9724334600760456,141.0,99.0,222.0,462.0,10000.0,9469.0,cpu,ctx512_h20_samp10,chronos,chronos-results/ctx512_h20_samp10/metrics_sweep.csv,mean_horizon,-0.12291106209304048,-0.4574120443129389,33450.09822198984,0.34071856638093784,18.48323383541671,,,,,,,,,,,,,,,,
512,20,5.0,100000.0,0.025,0.001,794.8566198330082,amazon/chronos-t5-mini,186822.94297511305,1012.7169501611444,0.0,111693.05317933529,95738.01998844396,54234.2308763834,39539.38350223118,-0.039522301512381,0.2883422770543556,0.238716134620689,-0.137067314290962,-0.0226931276828331,0.0175327418673426,0.0146810308407266,0.9677862272919308,155.0,129.0,265.0,549.0,10000.0,9469.0,cpu,ctx512_h20_samp5,chronos,chronos-results/ctx512_h20_samp5/metrics_sweep.csv,step1,-0.042619800115560325,-0.45765769123616595,41503.789112060564,0.39539383502231185,13.247610330550136,,,,,,,,,,,,,,,,
512,5,,100000.0,0.02,0.001,40.23729916701268,ibm-granite/granite-timeseries-ttm-r2,244406.8306983875,17136.946603563556,0.0,165175.76910742573,161558.15298366532,54071.36603436358,83414.22368728762,0.5580212977478838,0.5329411450526237,0.2750226187655342,1.0470598919375678,2.1244860598788775,0.1306548560582094,0.0765580512496045,0.7927870926921861,314.0,233.0,534.0,1081.0,,,,ctx512_h5_scaleFalse,ttm,ttm-results/ctx512_h5_scaleFalse/metrics_sweep.csv,step1,0.6155815298366532,-0.45928633965636423,107486.78694930175,0.8341422368728763,0.6706216527835447,,,,,,96.0,False,,,,,,,,,
512,3,,100000.0,0.025,0.001,324.4182888751384,amazon/chronos-2,394132.78417044866,5441.018569678607,0.0,169303.7631390057,92040.0348059404,54051.940307369616,39186.279276539215,-0.0737927868382762,0.2775508980598347,0.2276694997553192,-0.2658711874258391,-0.086174809894341,0.018450184501845,0.0132841328413284,0.9682656826568266,155.0,111.0,254.0,520.0,10000.0,,cpu,ctx512_h3_cov4_fut0,chronos2,chronos2-results/ctx512_h3_cov4_fut0/metrics_sweep.csv,mean_horizon,-0.07959965194059593,-0.45948059692630383,37988.09449857079,0.39186279276539215,5.406971481252307,"['open', 'high', 'low', 'volume']",False,False,9486.0,9486.0,,,,,,,,,,,
256,3,,100000.0,0.025,0.001,757.5878254160052,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,94876.46615409743,53638.787991706646,38336.342342085496,-0.046226651488134,0.3241482921318271,0.2605947330527818,-0.1426095790420956,-0.0252973773952416,0.0227902679396365,0.0123190637511549,0.9648906683092086,171.0,114.0,267.0,552.0,,,,ctx256_h3_normTrue,timesfm,timesfm-results/ctx256_h3_normTrue/metrics_sweep.csv,mean_horizon,-0.051235338459025614,-0.4636121200829335,41237.67816239079,0.38336342342085494,12.62646375693342,,,,,,,,True,,,,,,,,
1024,20,,100000.0,0.02,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,101199.40433841776,52707.22934212007,46859.65816910178,0.0117378618608301,0.2537496712560993,0.1799551585514177,0.0462576436167422,0.0030172284870938,0.0263510495757034,0.013845466726217,0.9598034836980796,209.0,117.0,312.0,638.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/metrics_sweep.csv,mean_horizon,0.011994043384177644,-0.47292770657879935,48492.1749962977,0.46859658169101776,16.77825316735058,,,,,,,,True,,,,,,,,
512,1,10.0,100000.0,0.02,0.001,311.70017291701515,amazon/chronos-t5-mini,527003.2853514772,3410.510386103924,0.0,200810.3580190059,119296.29362231244,52308.50136717626,58050.89160398651,0.1770690642346042,0.3371074128978976,0.2724529514286776,0.5252600727834915,0.3413701671421249,0.0265626646990618,0.0208706651206914,0.9525666701802468,233.0,179.0,373.0,785.0,10000.0,9488.0,cpu,ctx512_h1_samp10,chronos,chronos-results/ctx512_h1_samp10/metrics_sweep.csv,step1,0.19296293622312444,-0.4769149863282375,66987.79225513618,0.5805089160398651,5.195002881950253,,,,,,,,,,,,,,,,
1024,1,,100000.0,0.015,0.001,928.9276425419956,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,136806.23069381792,52042.212797109205,68587.26476470048,0.3581059833109361,0.2817919404808492,0.1830615791243613,1.2708169818479007,2.4859785820143,0.0334261838440111,0.025292479108635,0.9412813370473536,271.0,212.0,456.0,939.0,,,,ctx1024_h1_normTrue,timesfm,timesfm-results/ctx1024_h1_normTrue/metrics_sweep.csv,step1,0.3680623069381792,-0.479577872028908,84764.01789670871,0.6858726476470047,15.482127375699926,,,,,,,,True,,,,,,,,
1024,20,,100000.0,0.015,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,136806.23069381792,52042.212797109205,68587.26476470048,0.3589881788424778,0.2820906391156151,0.1830615791243613,1.27259869369627,2.4955967802341763,0.033497096918267,0.0253461366681554,0.9411567664135776,271.0,212.0,456.0,939.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/metrics_sweep.csv,step1,0.3680623069381792,-0.479577872028908,84764.01789670871,0.6858726476470047,16.77825316735058,,,,,,,,True,,,,,,,,
1024,3,,100000.0,0.015,0.001,972.0330122499728,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,136806.23069381792,52042.212797109205,68587.26476470048,0.3581986431335815,0.2818233377670391,0.1830615791243613,1.2710041899712217,2.4869881405070977,0.0334336342360414,0.025298116571938,0.9412682491920203,271.0,212.0,456.0,939.0,,,,ctx1024_h3_normTrue,timesfm,timesfm-results/ctx1024_h3_normTrue/metrics_sweep.csv,step1,0.3680623069381792,-0.479577872028908,84764.01789670871,0.6858726476470047,16.200550204166213,,,,,,,,True,,,,,,,,
1024,5,,100000.0,0.015,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,136806.23069381792,52042.212797109205,68587.26476470048,0.3582913505976504,0.2818547455504342,0.1830615791243613,1.271191478071242,2.487998375874153,0.0334410879500613,0.0253037565488797,0.941255155501059,271.0,212.0,456.0,939.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,step1,0.3680623069381792,-0.479577872028908,84764.01789670871,0.6858726476470047,15.773204504165912,,,,,,,,True,,,,,,,,
2048,20,,100000.0,0.015,0.001,1167.5334841659642,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,110799.56178432026,51899.777772998925,59465.91010630244,0.1200049126760314,0.2601792268463896,0.222388226814,0.4612394084285698,0.2488935485668002,0.0326525466464952,0.021180030257186,0.9461674230963188,222.0,157.0,350.0,729.0,,,,ctx2048_h20_normTrue,timesfm,timesfm-results/ctx2048_h20_normTrue/metrics_sweep.csv,mean_horizon,0.10799561784320266,-0.48100222227001077,58899.78401132134,0.5946591010630244,19.45889140276607,,,,,,,,True,,,,,,,,
512,5,20.0,100000.0,0.02,0.001,152.7909167080652,,179464.03505023872,1614.2715219814463,1.615887409390837,149294.2874236688,124032.29508993369,51732.159788823206,64121.44805473499,0.2202840501133296,0.4289902500157027,0.2711023203492505,0.5134943046031148,0.4172395314889994,0.0594748497310977,0.0178213645470842,0.922703785721818,282.0,155.0,412.0,849.0,,,,ctx512_h5_ps16_ns20,moirai,moirai-results/ctx512_h5_ps16_ns20/metrics_sweep.csv,mean_horizon,0.24032295089933697,-0.48267840211176793,72300.13530111048,0.6412144805473499,2.546515278467753,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,20,10.0,100000.0,0.02,0.001,110.33707562508062,,210900.1655714982,1759.7788895382762,0.0,138621.47989585355,138576.47215018806,51671.06365953408,86709.41254180686,0.35263715259897,0.4709537510877602,0.3089035655899478,0.7487723620089769,0.8547811780008902,0.0872412336290663,0.0147866497676383,0.8979721166032953,370.0,123.0,462.0,955.0,,,,ctx512_h20_ps16_ns10,moirai,moirai-results/ctx512_h20_ps16_ns10/metrics_sweep.csv,mean_horizon,0.38576472150188046,-0.4832893634046592,86905.40849065398,0.8670941254180686,1.8389512604180103,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,5,,100000.0,0.025,0.001,345.1032152080443,amazon/chronos-2,394132.78417044866,5446.46503471332,5.419940672192398,169298.31667397098,88336.1495844072,51360.33664902976,39006.43095391339,-0.1083140913462575,0.288600679089745,0.2718006099224221,-0.3753078187060522,-0.1495623036677318,0.0185595275756617,0.0142360012654223,0.967204471158916,153.0,118.0,259.0,530.0,10000.0,,cpu,ctx512_h5_cov4_fut0,chronos2,chronos2-results/ctx512_h5_cov4_fut0/metrics_sweep.csv,mean_horizon,-0.11663850415592791,-0.4863966335097024,36975.81293537744,0.3900643095391339,5.751720253467405,"['open', 'high', 'low', 'volume']",False,False,9484.0,9484.0,,,,,,,,,,,
512,3,5.0,100000.0,0.02,0.001,309.1940026250086,amazon/chronos-t5-mini,586636.6764034942,2900.328640996872,0.0,222756.87110905483,125485.30447845603,51197.57977287995,60600.927535565585,0.2334378567859827,0.3445080967786678,0.2799481674022689,0.6775975919542955,0.5650222007056853,0.0300474433315761,0.0225619399051133,0.9473906167633104,258.0,190.0,400.0,848.0,10000.0,9486.0,cpu,ctx512_h3_samp5,chronos,chronos-results/ctx512_h3_samp5/metrics_sweep.csv,step1,0.2548530447845603,-0.48802420227120047,74287.72470557608,0.6060092753556559,5.153233377083477,,,,,,,,,,,,,,,,
