timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc
2018-06-30 04:00:00+00:00,6234.42,39982.61492284577,22535.162773990553,50350.98964802873,27929.808395408505,55023.418468201344,31641.42470270315,59566.150388737384,34806.76530046638,57578.01725878184,35941.87998301271,48541.176595580255,32499.01567460621
2018-06-30 05:00:00+00:00,6413.99,38830.995660477274,21886.082477936474,48900.7300872201,27125.3461208804,53438.578939530686,30730.056743235484,57850.46655202033,33804.226035385625,55919.59762084287,34906.64600959585,47143.045080336124,31562.94652227303
2018-06-30 06:00:00+00:00,6394.77,38947.35563868029,21951.665758425832,49047.26477659074,27206.629246118093,53598.71163185134,30822.141653034996,58023.81979502972,33905.5229230328,56087.16487091226,35011.246381019,47284.31273532842,31657.52724849151
2018-06-30 07:00:00+00:00,6369.58,39100.775368950235,22038.13680593102,49240.4696298884,27313.800417357983,53809.845346747476,30943.554893579996,58252.38470364047,34039.082085040376,56308.100992633335,35149.1611608059,47470.57304458159,31782.231203659485
2018-06-30 08:00:00+00:00,6381.01,39030.61032471387,21998.590100545138,49152.109240683836,27264.786708640862,53713.28536440746,30888.027710871935,58147.852731805186,33978.000081480954,56207.057973416086,35086.08715717175,47385.38867608327,31725.199044135963
2018-06-30 09:00:00+00:00,6390.9,38970.11633769435,21964.494235455695,49075.92782733543,27222.528705511508,53630.03453228935,30840.154005289198,58057.72871326932,33925.33719256434,56119.942014757966,35031.70683148908,47311.94552303909,31676.027797178744
2018-06-30 10:00:00+00:00,6382.41,39021.88624298265,21993.672998393464,49141.12281196264,27258.692511659276,53701.279426307265,30881.123650801546,58134.85558378453,33970.405353975846,56194.494629836474,35078.24475118729,47374.79714291901,31718.107860393317
2018-06-30 11:00:00+00:00,6400.0,38914.34144736249,21933.058166685416,49005.68927662686,27183.567221795398,53553.27804358369,30796.014896425437,57974.63521096003,33876.78250145204,56039.62191552654,34981.56867973882,47244.231622724605,31630.692367301468
2018-06-30 12:00:00+00:00,6388.4,38984.87369123584,21972.811834612537,49094.51208844075,27232.837437384907,53650.343360037696,30851.832673425215,58079.714237279906,33938.184169735934,56141.193730248444,35044.972772970854,47329.8617925408,31688.02299721721
2018-06-30 13:00:00+00:00,6411.46,38844.15125880833,21893.49728935767,48917.29722262779,27134.535948544803,53456.683458046195,30740.467815017913,57870.065779088225,33815.67860856974,55938.54268657247,34918.47207292941,47159.016727589325,31573.639769755584
2018-06-30 14:00:00+00:00,6379.02,39040.69062220383,22004.2715984958,49164.8035818505,27271.82828853769,53727.15770437683,30896.005052389617,58162.870371782185,33986.775459218734,56221.57437120474,35095.14871663394,47397.626732587094,31733.392598928793
2018-06-30 15:00:00+00:00,6396.22,38935.42368798793,21944.94062422481,49032.23860766829,27198.29419606536,53582.29107713389,30812.698950997696,58006.043559764876,33895.13559323641,56069.981951180234,35000.52030068195,47269.82666615048,31647.828616890554
2018-06-30 16:00:00+00:00,6391.14,38966.346944588695,21962.369714901968,49071.18094738251,27219.895600412925,53624.84715536006,30837.170984584885,58052.11306664293,33922.055756835165,56114.513800977766,35028.31838191234,47307.36926466398,31672.963926397384
2018-06-30 17:00:00+00:00,6381.91,39022.621628338165,21994.087479255206,49142.048898975554,27259.20621423015,53702.291451564495,30881.705619749777,58135.95116181924,33971.045541855616,56195.55364087848,35078.90581680894,47375.689942714045,31718.70560269311
